socialHeadline,headline,urlAlias,updatedDate
"""Don’t blame protesters or police for Hong Kong crisis""","""Don’t blame Hong Kong protesters or police: Carrie Lam and her team brought about this crisis""","""https://scmp.com/print/comment/letters/article/3038407/dont-blame-hong-kong-protesters-or-police-carrie-lam-and-her-team""",2019-11-20 23:00:03
"""US House approves Hong Kong rights bill, sends measure to Trump""","""US House approves Hong Kong rights bill, sends measure to Donald Trump to sign or veto""","""https://scmp.com/print/news/china/diplomacy/article/3038684/us-house-approves-hong-kong-rights-bill-sends-measure-donald""",2019-11-20 23:04:38
"""US lawmakers still have 150 other China-related bills to deliberate""","""After Hong Kong democracy act passes, US lawmakers still have 150 other China-related bills to deliberate""","""https://scmp.com/print/news/china/diplomacy/article/3038683/after-hong-kong-democracy-act-passes-us-lawmakers-still-have""",2019-11-20 22:26:26
"""Ex-UK consulate worker Simon Cheng ‘tortured’ in China""","""Ex-UK consulate worker Simon Cheng ‘tortured’ in China""","""https://scmp.com/print/video/hong-kong/3038680/ex-uk-consulate-worker-simon-cheng-tortured-china""",2019-11-20 21:37:55
"""Day of calm after week of chaos, but 100 still in campus stand-off""","""Rare day of calm after week of chaos and violence across Hong Kong, but 100 protesters still defying surrender in Polytechnic University stand-off""","""https://scmp.com/print/news/hong-kong/politics/article/3038669/rare-day-calm-after-week-chaos-and-violence-across-hong""",2019-11-20 21:35:14
"""Ex-British consulate worker detained in Shenzhen says he was tortured""","""Simon Cheng: former British consulate worker detained in Shenzhen claims he was tortured by mainland police""","""https://scmp.com/print/news/hong-kong/politics/article/3038670/simon-cheng-former-british-consulate-worker-detained""",2019-11-20 17:28:30
"""Justice department asks court to suspend mask ruling as unconstitutional""","""Hong Kong Department of Justice asks High Court to suspend ruling that anti-mask law is unconstitutional – as it scrambles to defend the legislation""","""https://scmp.com/print/news/hong-kong/law-and-crime/article/3038668/hong-kong-department-justice-asks-high-court-suspend""",2019-11-20 21:16:09
"""More than 200 defendants charged over protests brought to courts""","""Hong Kong protests: more than 200 defendants charged over stand-off outside PolyU brought to six courts""","""https://scmp.com/print/news/hong-kong/law-and-crime/article/3038661/hong-kong-protests-more-200-defendants-charged-over""",2019-11-20 20:27:43
"""US Senate rush to pass Hong Kong bill highlights growing concern over city""","""US Senate rush to pass Hong Kong democracy bill brings growing concerns over city’s future into focus""","""https://scmp.com/print/news/china/diplomacy/article/3038657/us-senate-rush-pass-hong-kong-democracy-bill-brings-growing""",2019-11-20 16:03:24
"""Clean-up crews move into PolyU""","""Clean-up crews move into PolyU""","""https://scmp.com/print/video/hong-kong/3038659/clean-crews-move-polyu""",2019-11-20 14:21:28
"""Hong Kong security chief ‘hindered efforts to de-escalate university stand-off’""","""Hong Kong protests: security chief accused of hampering efforts to de-escalate Polytechnic University stand-off with remarks that all inside will be arrested""","""https://scmp.com/print/news/hong-kong/politics/article/3038653/hong-kong-protests-security-chief-accused-hampering-efforts""",2019-11-20 16:12:24
"""Environment minister blames fires on the streets for dioxins in the air""","""Fires on the streets, not tear gas, to blame for dioxins in Hong Kong air, environment minister says""","""https://scmp.com/print/news/hong-kong/health-environment/article/3038647/fires-streets-not-tear-gas-blame-dioxins-hong""",2019-11-20 15:23:00
"""‘We would rather die than surrender’: last radicals in PolyU""","""Options running out for last Hong Kong protesters trapped in PolyU campus but some radicals would rather ‘die than surrender’""","""https://scmp.com/print/news/hong-kong/politics/article/3038645/options-running-out-last-hong-kong-protesters-trapped-polyu""",2019-11-20 16:12:24
"""Europe ‘reluctant to act over Hong Kong for fear of Beijing’s response’""","""Europe reluctant to do more about Hong Kong for fear of Beijing’s reaction, say diplomats""","""https://scmp.com/print/news/china/diplomacy/article/3038633/europe-reluctant-do-more-about-hong-kong-fear-beijings""",2019-11-20 13:35:50
"""HSBC to replace investment bank head as part of reshuffle""","""HSBC to replace investment bank head as part of management reshuffle as Noel Quinn moves to ‘remodel’ bank""","""https://scmp.com/print/business/companies/article/3038627/hsbc-replace-investment-bank-head-part-management-reshuffle-noel""",2019-11-20 15:12:02
"""Police charge couple accused of shouting profanities while man set on fire""","""Hong Kong police file disorderly conduct charge against couple accused of shouting profanities ‘in provocative way’ while man set on fire in Ma On Shan""","""https://scmp.com/print/news/hong-kong/law-and-crime/article/3038625/hong-kong-police-file-disorderly-conduct-charge""",2019-11-20 15:22:54
"""Hong Kong’s new police chief reports for duty""","""New Hong Kong’s police chief on duty after China appointment amid ongoing protests""","""https://scmp.com/print/video/hong-kong/3038609/new-hong-kongs-police-chief-duty-after-china-appointment-amid-ongoing""",2019-11-20 09:59:24
"""Hong Kong, China stocks fall on loan prime rate cuts, flare-up in Beijing-US tensions""","""China and Hong Kong stocks fall, as loan prime rate cuts weigh on banks and US-Beijing tensions flare up over protests""","""https://scmp.com/print/business/money/stock-talk/article/3038610/china-and-hong-kong-stocks-fall-loan-prime-rate-cuts""",2019-11-20 09:47:52
"""China vows ‘forceful’ response to US bill on HK rights""","""China threatens ‘forceful measures’ in response to US bill on Hong Kong rights""","""https://scmp.com/print/video/hong-kong/3038608/china-threatens-forceful-measures-response-us-bill-hong-kong-rights""",2019-11-20 21:16:25
"""Business of Design Week cancelled amid continuing protests""","""Cancelled: Business of Design Week in Hong Kong, featuring Tom Dixon, Thomas Heatherwick and other star designers, falls victim to ongoing protests""","""https://scmp.com/print/lifestyle/arts-culture/article/3038579/cancelled-business-design-week-hong-kong-featuring-tom-dixon""",2019-11-20 08:15:31
"""Taiwanese girl on bail after leaving Hong Kong campus stand-off""","""Taiwanese schoolgirl released on bail after leaving Hong Kong Polytechnic campus stand-off""","""https://scmp.com/print/news/china/politics/article/3038573/taiwan-schoolgirl-released-bail-after-leaving-hong-kong""",2019-11-20 09:54:30
"""US Senate passes Hong Kong democracy bill""","""US Senate unanimously passes Hong Kong democracy bill in a win for Washington’s China hardliners""","""https://scmp.com/print/video/world/3038559/us-senate-unanimously-passes-hong-kong-democracy-bill-win-washingtons-china""",2019-11-20 21:13:52
"""Hundreds take to streets in regular lunchtime protest""","""Hong Kong protests: traffic at a standstill as hundreds continue lunchtime disruption across city""","""https://scmp.com/print/news/hong-kong/transport/article/3038545/hong-kong-protests-traffic-standstill-hundreds-continue""",2019-11-20 08:46:41
"""China summons US diplomat, vows to retaliate over Congress’ Hong Kong act""","""China summons US diplomat, vows to retaliate if Donald Trump signs Hong Kong democracy act into law""","""https://scmp.com/print/news/china/diplomacy/article/3038516/china-will-retaliate-if-donald-trump-signs-hong-kong-human""",2019-11-20 16:05:51
"""Why Beijing’s angry reaction to Hong Kong mask ruling sparks concern""","""Why Beijing’s angry reaction to Hong Kong High Court’s mask ban decision prompts fears it will overturn ruling""","""https://scmp.com/print/news/hong-kong/politics/article/3038471/high-courts-mask-ban-decision-beijings-angry-reaction""",2019-11-20 04:35:55
"""Hong Kong police respond to menacing mob attacks with more lethal weapons""","""Police respond to more menacing mob attacks by bringing out lethal anti-riot weapons not used earlier in unrest""","""https://scmp.com/print/news/hong-kong/law-and-crime/article/3038453/police-respond-deadlier-mob-attacks-bringing-out""",2019-11-20 05:27:59
"""Violent protesters attacking police can’t be seen as ‘kids’""","""Violent Hong Kong protesters attacking police are no ‘kids’""","""https://scmp.com/print/comment/letters/article/3038330/violent-hong-kong-protesters-attacking-police-are-no-kids""",2019-11-20 03:00:06
"""Beijing’s view on mask law ruling ‘could spell end of one country, two systems’""","""Hong Kong mask law: Beijing claim on ‘unconstitutional’ ruling could spell end of ‘one country, two systems’, legal heavyweights warn""","""https://scmp.com/print/news/hong-kong/politics/article/3038479/hong-kong-mask-law-beijing-claim-unconstitutional-ruling""",2019-11-20 04:03:13
"""Firms warn of profit drops as impact of protests spreads to more sectors""","""From Maserati importers to newspaper owners, companies warn of falling profits as economic impact of Hong Kong’s political crisis spreads to more sectors""","""https://scmp.com/print/business/companies/article/3038415/maserati-importers-newspaper-owners-companies-warn-falling""",2019-11-20 15:12:01
"""Hang Seng falls as Beijing warns Donald Trump not to sign bill supporting Hong Kong protesters, threatening US-China mini trade deal""","""Hang Seng falls as Beijing warns Donald Trump about bill supporting Hong Kong protesters, threatening US-China mini trade deal""","""https://scmp.com/print/business/markets/article/3038497/stocks-blog-can-hang-seng-run-fourth-straight-session-gains""",2019-11-20 09:04:50
"""Singapore and China eye deeper ties in Greater Bay Area project""","""Singapore and China eye deeper ties in Greater Bay Area project""","""https://scmp.com/print/week-asia/economics/article/3038455/singapore-and-china-eye-deeper-ties-greater-bay-area-project""",2019-11-20 15:26:40
"""Protesters heed online calls to ‘paralyse Hong Kong’ by disrupting road and rail""","""Hong Kong protesters respond to online calls to ‘paralyse’ city by disrupting traffic and rail services""","""https://scmp.com/print/news/hong-kong/politics/article/3038495/hong-kong-protests-radicals-respond-online-calls-paralyse""",2019-11-20 07:30:59
"""Top UK official to discuss Hong Kong situation with France and Germany""","""UK foreign minister Dominic Raab to raise Hong Kong protests in talks with French and German counterparts""","""https://scmp.com/print/news/china/diplomacy/article/3038494/uk-foreign-minister-dominic-raab-raise-hong-kong-protests""",2019-11-20 08:27:02
"""Hong Kong protest violence is wrong, so is police brutality""","""Hong Kong protest violence cannot be condoned, but neither can police brutality""","""https://scmp.com/print/comment/letters/article/3038360/hong-kong-protest-violence-cannot-be-condoned-neither-can-police""",2019-11-20 00:00:04
"""Why Chinese parents are taking their children out of Hong Kong schools""","""Why Hong Kong’s protests are pushing some Chinese parents to pull their children from the city’s schools""","""https://scmp.com/print/news/china/society/article/3038446/why-hong-kongs-protests-are-pushing-some-chinese-parents-pull""",2019-11-20 00:19:09
"""Protesters and police must take a step back, or all is lost""","""Hong Kong protesters and police must both take a step back, or all is lost""","""https://scmp.com/print/comment/letters/article/3038271/hong-kong-protesters-and-police-must-both-take-step-back-or-all""",2019-11-19 23:30:10
"""Empty stores, delayed openings: Hong Kong protests hit luxury retail hard""","""Chanel, Rimowa delay new stores, Prada moving out, sales plummet at Moncler, Gucci – will Hong Kong become city of ‘ghost malls’?""","""https://scmp.com/print/lifestyle/fashion-beauty/article/3038400/chanel-rimowa-delay-new-stores-prada-moving-out-sales""",2019-11-20 08:44:49
"""Others talk about democracy; young Hongkongers fight for it""","""Hong Kong’s protesters fight for the democracy that others only talk about""","""https://scmp.com/print/comment/letters/article/3038268/hong-kongs-protesters-fight-democracy-others-only-talk-about""",2019-11-19 23:00:07
"""Trump set to have final say on Hong Kong democracy act as Senate passes it""","""Donald Trump set to have final say on Hong Kong democracy act as Senate passes it""","""https://scmp.com/print/news/hong-kong/politics/article/3038484/us-senate-support-hong-kong-democracy-bill-hits-49pc-amid""",2019-11-20 10:52:52
"""Police chase down protesters trying to escape PolyU""","""Hong Kong police chase down protesters trying to escape from Polytechnic University""","""https://scmp.com/print/video/hong-kong/3038483/hong-kong-police-chase-down-protesters-trying-escape-polytechnic-university""",2019-11-19 17:26:00
"""Police investigate alleged attack on politician Albert Ho""","""Police investigate alleged attack on Hong Kong pro-democracy politician Albert Ho""","""https://scmp.com/print/news/hong-kong/politics/article/3038480/police-investigate-alleged-attack-hong-kong-pro-democracy""",2019-11-20 13:04:54
"""Up to 100 activists still holed up as Hong Kong campus stand-off continues""","""Hong Kong protests: bitter stand-off inside Polytechnic University continues with as many as 100 activists still on campus, determined to evade capture""","""https://scmp.com/print/news/hong-kong/politics/article/3038478/hong-kong-protests-bitter-stand-inside-polytechnic""",2019-11-19 18:44:11
"""‘More than 200 radicals’ to be charged for rioting in Yau Ma Tei""","""‘More than 200 radicals’ to be charged for rioting in Yau Ma Tei, the largest group prosecuted for the same offence amid Hong Kong’s protest crisis""","""https://scmp.com/print/news/hong-kong/law-and-crime/article/3038475/more-200-radicals-be-charged-rioting-yau-ma-tei""",2019-11-19 20:40:40
"""Concert of Taiwanese pop star Jay Chou postponed amid protests""","""Hong Kong protests: Taiwanese pop star Jay Chou concert postponed as violence continues to escalate""","""https://scmp.com/print/news/hong-kong/society/article/3038474/hong-kong-concert-taiwanese-pop-star-jay-chou-postponed-amid""",2019-11-19 18:06:07
"""Extra security, polling stations moved as Hong Kong readies for elections""","""Hong Kong district council elections: polling stations to be moved away from trouble-hit universities and extra security deployed""","""https://scmp.com/print/news/hong-kong/politics/article/3038472/hong-kong-district-council-elections-polling-stations-be""",2019-11-19 16:35:42
"""Reporter had submunitions of tear gas grenades and rubber bullets, court told""","""Hong Kong protests: reporter charged with possession of ammunition after he was stopped carrying submunitions of tear gas grenades and rubber and sponge-tipped bullets, court hears""","""https://scmp.com/print/news/hong-kong/law-and-crime/article/3038457/hong-kong-protests-reporter-charged-possession""",2019-11-19 15:25:23
"""Wife of Hong Kong man who was set on fire tells of heartbreak""","""Wife of Hong Kong man set on fire after row with vandals tells Chinese state television of heartbreak at injuries""","""https://scmp.com/print/news/china/society/article/3038421/wife-hong-kong-man-set-fire-after-row-vandals-tells-chinese""",2019-11-20 15:22:59
"""Hong Kong jeweller TSL’s first-half profit sinks 94 per cent""","""Hong Kong jeweller TSL’s first-half profit sinks 94 per cent as it is hit by a double whammy of protests and trade war""","""https://scmp.com/print/business/companies/article/3038448/hong-kong-jeweller-tsls-first-half-profit-sinks-94-cent-it-hit""",2019-11-19 11:52:25
"""Desperate radicals search high and low for way to escape as police close in""","""No redemption in sewers as desperate radicals search high and low for way to escape, with Hong Kong police closing in around them""","""https://scmp.com/print/news/hong-kong/law-and-crime/article/3038443/no-redemption-sewers-desperate-radicals-search-high""",2019-11-19 14:10:11
"""Inside the occupied Hong Kong PolyU campus""","""Inside the occupied Hong Kong Polytechnic University campus""","""https://scmp.com/print/video/hong-kong/3038438/inside-occupied-hong-kong-polytechnic-university-campus""",2019-11-20 01:10:29
"""Wreckage in the area around Hong Kong’s PolyU""","""Scenes of destruction in streets surrounding besieged Hong Kong Polytechnic University""","""https://scmp.com/print/video/hong-kong/3038416/scenes-destruction-streets-surrounding-besieged-hong-kong-polytechnic""",2019-11-19 10:00:10
"""Hong Kong PolyU siege enters 3rd day""","""As besieged PolyU campus cleared, Hong Kong leader condemns ‘rioters' ""","""https://scmp.com/print/video/hong-kong/3038426/besieged-polyu-campus-cleared-hong-kong-leader-condemns-rioters""",2019-11-19 09:37:44
"""Hang Seng to underperform China-linked benchmarks next year""","""Hang Seng Index to underperform China-linked equity benchmarks next year: Morgan Stanley""","""https://scmp.com/print/business/china-business/article/3038406/hang-seng-index-underperform-china-linked-equity-benchmarks""",2019-11-19 13:28:09
"""Trolls target Chinese University professor over Hong Kong protest posts""","""Trolls target Chinese University professor over Hong Kong protest posts""","""https://scmp.com/print/news/china/society/article/3038414/trolls-target-chinese-university-professor-over-hong-kong""",2019-11-19 09:38:10
"""More than 8,000 petrol bombs primed for Hong Kong streets ‘found at Chinese University’""","""More than 8,000 petrol bombs primed for Hong Kong streets ‘found in weapons factory at Chinese University’""","""https://scmp.com/print/news/hong-kong/politics/article/3038399/thousands-petrol-bombs-primed-hong-kong-streets-found""",2019-11-19 11:02:58
"""New York students square off over Hong Kong protests ""","""New York students square off over Hong Kong protests ""","""https://scmp.com/print/video/world/3038389/new-york-students-square-over-hong-kong-protests""",2019-11-19 07:16:32
"""Singapore vulnerable to Hong Kong-style protests, minister warns""","""Singapore also vulnerable to protests that have left Hong Kong at ‘breaking point’, minister claims""","""https://scmp.com/print/news/asia/southeast-asia/article/3038376/singapore-also-vulnerable-protests-have-left-hong-kong""",2019-11-19 08:21:48
"""Tsim Sha Tsui businesses left to pick up pieces after violent clashes""","""The busy Hong Kong tourist district dealing with the destructive aftermath of pitched battles between radicals and police""","""https://scmp.com/print/news/hong-kong/politics/article/3038385/busy-hong-kong-tourist-district-dealing-destructive""",2019-11-19 15:59:02
"""Taiwan schoolgirl at PolyU campus was ‘too scared to leave’""","""Taiwan schoolgirl at Hong Kong Polytechnic campus was  ‘too scared to leave’""","""https://scmp.com/print/news/china/politics/article/3038380/taiwan-schoolgirl-hong-kong-polytechnic-campus-too-scared-leave""",2019-11-19 13:54:10
"""Parents looking for children in PolyU get caught in police lockdown""","""Hong Kong protests: parents searching for children among PolyU radical protesters get caught in police lockdown""","""https://scmp.com/print/news/hong-kong/politics/article/3038365/hong-kong-protests-police-siege-polytechnic-university""",2019-11-19 15:59:02
"""Hong Kong PolyU campus escape""","""Ropes and motorbikes used to escape Hong Kong Polytechnic University campus siege""","""https://scmp.com/print/video/hong-kong/3038361/ropes-and-motorbikes-used-escape-hong-kong-polytechnic-university-campus""",2019-11-19 05:10:34
"""Do Hong Kong protesters have the right to make everyone pay?""","""What gives Hong Kong protesters the right to make everyone pay for their idea of democracy?""","""https://scmp.com/print/comment/letters/article/3038329/what-gives-hong-kong-protesters-right-make-everyone-pay-their-idea""",2019-11-19 03:15:07
"""Hong Kong’s district council elections must proceed as planned, EU urges""","""Hong Kong’s district council elections must proceed as planned, European Union urges""","""https://scmp.com/print/news/china/diplomacy/article/3038332/hong-kongs-district-council-elections-must-proceed-planned""",2019-11-19 12:59:15
"""China slams Hong Kong court’s ruling on anti-mask law in stern rebuke""","""‘No other authority has right to make judgments’: China slams Hong Kong court’s ruling on anti-mask law as unconstitutional""","""https://scmp.com/print/news/hong-kong/politics/article/3038325/hong-kong-judges-slammed-chinas-top-legislative-body""",2019-11-20 04:43:09
"""Hong Kong’s stock market bulls shrug aside city’s street protests""","""Hong Kong investors pin hopes on US-China trade deal to boost Hang Seng Index next year, shrug off protest impact""","""https://scmp.com/print/business/money/markets-investing/article/3038288/hong-kong-investors-pin-hopes-us-china-trade-deal""",2019-11-19 09:33:22
"""Stocks Blog: Want Want China shoots up on results; Tencent gains ""","""Stocks Blog: Want Want China shoots up on results; Tencent gains  ""","""https://scmp.com/print/business/markets/article/3038323/stocks-blog-stand-between-police-protesters-hong-kong-campus-puts""",2019-11-20 00:32:12
"""‘Cold and hungry’ radicals surrender as Lam tells police to let minors go home""","""Hong Kong protests: cold and hungry radicals start to surrender as Hong Kong leader says police have been told to let minors go home""","""https://scmp.com/print/news/hong-kong/politics/article/3038322/hong-kong-protests-about-100-still-barricaded-polytechnic""",2019-11-19 09:43:00
"""Singapore investor first to bear the brunt of Hong Kong’s protests""","""Singapore investor first to bear the brunt of Hong Kong’s radical protests as vandals laid waste to Festival Walk mall in Kowloon""","""https://scmp.com/print/business/companies/article/3038253/singapore-investor-first-bear-brunt-hong-kongs-radical-protests""",2019-11-20 02:06:55
"""Protests and the vicious cycle of anger: when will it all end?""","""Hong Kong protests and the vicious cycle of anger: how much more can the city endure?""","""https://scmp.com/print/comment/letters/article/3038243/hong-kong-protests-and-vicious-cycle-anger-how-much-more-can-city""",2019-11-19 00:00:08
"""Hong Kong court ‘sent wrong signal to radicals over face mask ban’""","""Hong Kong court sent wrong signals to radical protesters over face mask ban, say mainland Chinese analysts""","""https://scmp.com/print/news/china/politics/article/3038302/hong-kong-court-sent-wrong-signals-radical-protesters-over-face""",2019-11-19 02:14:38
"""Hong Kong’s air was polluted, is tear gas turning it toxic?""","""Is tear gas in Hong Kong making polluted city take a toxic turn?""","""https://scmp.com/print/comment/letters/article/3038222/tear-gas-hong-kong-making-polluted-city-take-toxic-turn""",2019-11-18 23:25:03
"""New Hong Kong police chief says the force can’t end protests alone""","""New Hong Kong police chief Chris Tang tells residents: the force cannot end the protests alone""","""https://scmp.com/print/news/hong-kong/law-and-crime/article/3038305/incoming-police-chief-chris-tang-tells-hongkongers""",2019-11-20 11:48:25
"""Clashes, escapes and arrests at Hong Kong PolyU""","""Clashes, escapes and arrests as stand-off continues at Hong Kong Polytechnic University""","""https://scmp.com/print/video/scmp-originals/3038317/clashes-escapes-and-arrests-stand-continues-hong-kong-polytechnic""",2019-11-18 20:41:26
"""Hong Kong hospital guards against tear gas as clashes break out nearby""","""Hong Kong protests: Queen Elizabeth Hospital guards against tear gas amid nearby clashes between radicals and riot police""","""https://scmp.com/print/news/hong-kong/health-environment/article/3038312/hong-kong-protests-queen-elizabeth-hospital""",2019-11-18 23:46:23
"""Thousands hit Hong Kong streets in bid to end police campus siege""","""Hong Kong protests: university campus stand-off between radicals and riot squad shows no sign of ending as thousands hit streets in bid to relieve police siege""","""https://scmp.com/print/news/hong-kong/politics/article/3038309/hong-kong-protests-university-campus-stand-between-radicals""",2019-11-19 05:46:13
"""Police and radicals clash at siege of university campus""","""Violence worsens as police, radicals clash at siege of Polytechnic University""","""https://scmp.com/printhttps://multimedia.scmp.com/infographics/news/hong-kong/article/3038287/hong-kong-protest-polyu-university/index.html""",2019-11-18 16:33:21
"""Polytechnic University war zone: how radicals got boxed in by police""","""Polytechnic University war zone: how Hong Kong radicals got boxed in by police after two days of ferocious clashes""","""https://scmp.com/print/news/hong-kong/law-and-crime/article/3038308/polytechnic-university-war-zone-how-hong-kong-radicals""",2019-11-19 00:24:39
"""Ambassador: China ‘has resolution and power’ to end Hong Kong unrest""","""China has the ‘resolution and power’ to end Hong Kong unrest amid protests, says ambassador to Britain Liu Xiaoming""","""https://scmp.com/print/news/china/diplomacy/article/3038297/china-has-resolution-and-power-end-hong-kong-unrest-says""",2019-11-18 16:02:59
"""Missing chemicals from universities spark fears over public safety""","""Dangerous chemicals missing from laboratories of Hong Kong’s universities could threaten public safety, officials and experts warn after campus clashes""","""https://scmp.com/print/news/hong-kong/politics/article/3038300/dangerous-chemicals-missing-laboratories-hong-kongs""",2019-11-19 00:06:25
"""‘Repairs of University station will be similar to rebuilding it entirely’""","""Hong Kong protests: repairs of University station will be similar to rebuilding the whole facility, MTR official says""","""https://scmp.com/print/news/hong-kong/politics/article/3038293/hong-kong-protests-repairs-university-station-will-be""",2019-11-18 14:33:29
"""Why Singapore and Hong Kong fall behind in talent retention""","""Why are Singapore and Hong Kong lagging in workforce talent retention?""","""https://scmp.com/print/week-asia/economics/article/3038291/why-are-singapore-and-hong-kong-lagging-workforce-talent""",2019-11-18 15:39:11
"""Hong Kong commercial property deals plunge as protests worsen""","""Hong Kong commercial property deals fall by a third as worsening political crisis saps appetite, says Real Capital Analytics""","""https://scmp.com/print/business/companies/article/3038284/hong-kong-commercial-property-deals-fall-third-worsening""",2019-11-18 14:57:18
"""HSBC to close corporate account being used to support Hong Kong protesters""","""HSBC to close corporate account being used to support Hong Kong protesters through crowdfunding""","""https://scmp.com/print/news/hong-kong/politics/article/3038281/hsbc-close-corporate-account-being-used-support-hong-kong""",2019-11-18 22:48:14
"""Airlines in mainland China lead fresh cull of Hong Kong flights amid protests""","""Hong Kong protests force fresh cull of city flights, led by mainland China airlines""","""https://scmp.com/print/news/hong-kong/transport/article/3038276/hong-kong-protests-force-fresh-cull-city-flights-led""",2019-11-18 10:49:25
"""Nearly 4,500 Hongkongers arrested over protests so far""","""Hong Kong protests: Police arrested nearly 4,500 people since violence erupted over extradition bill in June""","""https://scmp.com/print/news/hong-kong/politics/article/3038275/hong-kong-protests-police-arrested-nearly-4500-people""",2019-11-18 12:39:18
"""Stand-off continues at Hong Kong PolyU campus""","""Police surround Hong Kong Polytechnic University campus in stand-off with protesters""","""https://scmp.com/print/video/hong-kong/3038270/police-surround-hong-kong-polytechnic-university-campus-stand-protesters""",2019-11-18 10:46:10
"""Is a ‘governor’ needed to lead Hong Kong out of months of civil unrest?""","""Is a ‘governor’ needed to lead Hong Kong out of months of civil unrest?""","""https://scmp.com/print/video/hong-kong/3038264/governor-needed-lead-hong-kong-out-months-civil-unrest""",2019-11-18 10:19:40
"""Hong Kong will stay in recession next year, say the city’s accountants""","""Hong Kong’s battered economy will continue to shrink next year, says CPA Australia survey of accountants""","""https://scmp.com/print/business/banking-finance/article/3038240/hong-kongs-battered-economy-will-continue-shrink-next-year""",2019-11-18 10:29:01
"""Hongkongers don’t need visa to enter Singapore, consulate clarifies""","""Hong Kong passport holders don’t need visa to enter Singapore, consulate clarifies""","""https://scmp.com/print/news/asia/southeast-asia/article/3038225/hongkongers-dont-need-visa-enter-singapore-consulate""",2019-11-19 06:44:27
"""PLA ‘committed to protecting’ Hong Kong as stand-off intensifies""","""PLA ‘committed to protecting’ Hong Kong as stand-off intensifies""","""https://scmp.com/print/news/china/article/3038197/pla-committed-protecting-hong-kong-stand-intensifies""",2019-11-18 15:53:09
"""No room for compromise with Hong Kong protesters, People’s Daily says""","""No room for compromise with Hong Kong protesters, People’s Daily says""","""https://scmp.com/print/news/china/politics/article/3038198/peoples-daily-says-no-room-compromise-hong-kong-protesters""",2019-11-18 10:57:22
"""Anti-mask law in Hong Kong ruled unconstitutional by High Court""","""Anti-mask law to quell Hong Kong protests ruled unconstitutional by High Court""","""https://scmp.com/print/news/hong-kong/politics/article/3038184/anti-mask-law-quell-hong-kong-protests-ruled""",2019-11-18 20:16:26
"""No fanfare or farewell dinner as police chief makes a quiet exit""","""No fanfare, no farewell dinner as Hong Kong police chief Stephen Lo makes a quiet exit amid protests""","""https://scmp.com/print/news/hong-kong/law-and-crime/article/3038106/no-fanfare-no-farewell-dinner-hong-kong-police-chief""",2019-11-18 06:38:31
"""Hong Kong to host AFC Annual Awards in December despite social unrest""","""Hong Kong protests: AFC Annual Awards gala to go ahead in Wan Chai, with HKFA nominated in two categories""","""https://scmp.com/print/sport/hong-kong/article/3038157/hong-kong-protests-afc-annual-awards-gala-go-ahead-wan-chai-hkfa""",2019-11-18 14:59:07
